,0
573,"['senate', 'global_warming', 'meeting', 'on', 'hold', 'from', 'record', 'snow', 'fall', 'tcot', 'yes', 'this', 'disproves', 'global_warming', 'if', 'ur', 'illiterate']"
574,"['so', 'tcot', 'if', 'snow', 'during', 'the', 'winter', 'disproves', 'global_warming', 'do', 'a', 'hot', 'day', 'during', 'summer', 'prove', 'it', 'p2']"
575,"['so', 'tcot', 'if', 'snow', 'during', 'the', 'winter', 'disproves', 'global_warming', 'do', 'a', 'hot', 'day', 'during', 'summer', 'prove', 'it', 'p2']"
576,"['big', 'govt', 'fear', 'u', 'seek', 'to', 'control', 'u', 'economically', 'thru', 'high', 'tax', 'via', 'social', 'guilt', 'mandate', 'like', 'child', 'obesity', 'or', 'global_warming']"
577,"['when', 'democrat', 'regain', 'house', 'control', 'dhs', 'priority', 'switch', 'to', 'global_warming', 'a', 'primary', 'concern', 'senseless']"
578,"['ppl', 'ca_not', 'think', '4', 'themselves', 'they', 'will', 'cont', '2', 'believe', 'global_warming', 'even', 'believe', 'snow_storm', 'prove', 'it', 'idiot', 'be', 'so', 'malleable', 'climategate']"
579,"['if', 'ensler', 'behar', 'represent', 'liberal', 'woman', 'that', 'be', 'such', 'a', 'sad', 'pathetic', 'stmt', 'global_warming', 'fanatic', 'who', 'yack', 'about', 'their', 'vagina', 'pathetic']"
580,"['un', 'climate_change', 'panel', 'base', 'claim', 'on', 'student', 'dissertation', 'where', 'be', 'the', 'outrage', 'tcot', 'medium']"
581,"['junk', 'science', 'report', 'a', 'fact', 'how', 'stupid', 'do', 'they', 'think_we', 'be', 'time', 'mag', 'how', 'global_warming', 'make', 'blizzard', 'bad']"
582,"['global_warming', 'theory', 'snow', 'all', 'over', 'baltimore', 'and', 'new', 'england']"
583,"['another', 'snowstorm', 'what_happen', 'to', 'global_warming', 'by', 'bryan', 'walsh', 'wednesday', 'feb', '10', '2010', 'alex', 'brandon', 'ap', 'a']"
584,"['2', 'quote', ""ackroyd's"", 'snl', 'anchor', 'joy', 'behar', 'u', 'ignorant', 'slut', 'you', 'believe_in', 'global_warming', 'and', 'u', 'mock', 'palin', 'ur', 'an', 'idiot']"
585,"['be', 'everything', 'demented', 'sad', 'pathetic', 'about', 'liberalism', 'they', 'think', 'vagina', 'monologue', 'global_warming', 'be', 'important', 'topic']"
586,"['these', 'people', 'certifiably', 'insane', ""there's"", 'no', 'freak', 'global_warming', 'you', 'old', 'crank', 'jane', 'fonda', 'the', 'rest', 'be', 'cont']"
587,"['global_warming', 'hysteria', 'presumes', '3', 'thing', '1', 'it', 'exists', '2', 'it', 'be', 'man-made', '3', 'it', 'be', 'bad', 'all', '3', 'must', 'be', 'true', 'this', 'winter', 'may', 'prove', 'all', '3', 'false']"
588,"['global_warming', 'hysteria', 'presumes', '3', 'thing', '1', 'it', 'exists', '2', 'it', 'be', 'man-made', '3', 'it', 'be', 'bad', 'all', '3', 'must', 'be', 'true', 'this', 'winter', 'may', 'prove', 'all', '3', 'false']"
589,"['we', 'be', 'expect', 'another', 'deluge', 'of', 'global_warming', 'tonight']"
590,"['los', 'angeles', 'palin_call', 'global_warming', 'a', 'bunch', 'of', 'snake_oil', 'science']"
591,"['to', 'me', 'this', 'winter', 'be', 'proof', 'that', 'god', 'have', 'a', 'sense', 'of', 'humor', 'at', 'the', 'expense', 'of', 'the', 'climate_change', 'worshiper']"
592,"['like', 'newt', 'but', 'ca_not', 'support', 'anyone', 'who', 'give', 'any', 'credence', 'to', 'global_warming']"
593,"['palin', 'global_warming', 'just', 'snake_oil', 'cbs', 'news', 'former', 'alaska', 'governor', 'dismisses', 'climate_change', 'research', 'at', 'cal']"
594,"['wait', 'it', 'out', 'global_warming', 'be', 'the', 'trend', 'be', 'what', 'i', 'hear', 'anyway', ';-)', 'agw', 'environitwits', 'ecofascism', 'tcot', 'snomg']"
595,"['tcot', 'ap', 'photo', 'from', 'va', 'global-warming', 'scientist', 'on', 'a', 'lunch', 'break']"
596,"['democrat', 'party', 'support', 'prostitution', 'abortion', 'pot', 'homosexuality', 'nambla', 'global_warming', 'acorn', 'eciu', 'atheist', 'tcot', 'beck', 'fox', 'news']"
597,"['conservative', 'hot', 'about', 'global_warming', 'ballot', 'measure', 'your', 'thought', 'about', ""california's"", 'ab32', 'suspend', 'it', 'fb']"
598,"['utah', 'legislature', 'house', 'formally', 'question', 'global_warming', 'by', 'bob', 'bernick', 'jr', 'salt', 'lake', 'city', 'with', 'most', 'democrat']"
599,"['fuck', 'you', 'man', 'i', 'be', 'your', 'big', 'supporter', 'then', 'you', 'let', 'it', 'rain', 'like', 'noah', 'ark', 'fuck', 'your', 'theory', 'on', 'global_warming']"
600,"['and', 'she', 'can', 'then', 'extend', 'it', 'to', 'global_warming', 'et', 'al', 'and', 'say', 'ha', 'hologram-illusion-lalala']"
601,"['palin', 'dismisses', 'climate_change', 'a', 'snake_oil', 'science']"
602,"['speak', 'at', 'a', 'ca', 'event', 'today', 'palin_call', 'global_warming', 'a', 'bunch', 'of', 'snake_oil', 'science']"
603,"['must', 'be', 'global_warming', 'nyc', 'public', 'school', 'will', 'be', 'close', 'tomorrow', 'wednesday', 'due_to', 'an', 'expect', 'winter', 'snowstorm', 'via']"
604,"['palin_call', 'global_warming', 'a', 'bunch', 'of', 'snake_oil', 'science']"
605,"['break', 'news', 'the', 'global_warming', 'be', 'fall', 'hard', 'and', 'fast', 'los', 'angeles', 'prompt', 'evacuation', 'in', 'some', 'area']"
606,"['palin', 'a', 'bunch', 'of', 'snake_oil', 'science', 'on', 'global_warming', 'former', 'alaska', 'gov', 'sarah', 'palin', 'who', 'set', 'up', 'a', 'task', 'force']"
607,"['climate_change', 'global', 'hoax', 'rtw']"
608,"['the_great', 'global_warming', 'collapse', 'truth', 'come', 'out', 'carlwattsartist.com']"
609,"['palin_call', 'global_warming', 'research', 'snake_oil', 'science', 'truthdig', '2010/02', '09', 'during', 'her', 'speech', 'at', 'a', 'log', 'co']"
610,"['geoengineering', 'inevitable', 'energy', 'play', 'god', 'in', 'false', 'pretense', 'of', 'climate_change', 'climategate']"
611,"['global_warming', 'expert', 'clear', 'of', 'some', 'allegation', 'new', 'investigation', 'launch']"
612,"['tuesday', 'open', 'thread', 'climate_change', 'edition']"
613,"['beforemetscardsends', 'global_warming', 'will', 'be', 'a', 'thing', 'of', 'the', 'past']"
614,"['extremist', 'climate_change', 'denier', 'blame', 'obama', 'for', 'snow', 'a', 'dc', 'brace', 'for', 'more', 'snow', 'want', 'to', 'know', 'the', 'big', 'snowbama', 'job', 'go']"
615,"['blame', 'global_warming', 'oops', 'climate_change', 'oops', 'global', 'cool', 'oops', 'stupid', 'planet', 'i', 'mean', 'people', 'i', 'mean', 'nature', 'i', 'mean', 'argh']"
616,"['obama', 'creates', 'noaa', 'climate', 'service', 'to', 'help', 'government', 'business', 'adapt', 'to', 'climate_change', 'it', 'be', 'a', 'if', 'obama', 'life', 'on', 'another', 'planet', 'tcot']"
617,"['see', 'it', 'be', 'just', 'a', 'rumor', 'yuck', 'what', 'global_warming']"
618,"['climb', 'out', 'of', 'the', 'dark', 'top', '10', 'global_warming', 'myth', 'so', 'the', 'ipcc', 'be', 'take', 'some', 'real', 'heat', 'and', 'your', 'everyday']"
619,"['washington', 'dc', 'take', 'a', 'snow', 'day', 'global_warming', 'i', 'do_not', 'think', 'so', 'ipcc', 'climate', 'climategate', 'p2', 'tlot', 'tcot', 'joke']"
620,"['another', 'crooked', 'scientist', 'in', 'global_warming', ':/', 'tinyurl.com/yf89oyf', ""where's"", 'the', 'u', 'medium', 'it', 'be', 'only', 'a', 'cont']"
621,"['poll', 'most', 'nevadan', 'skeptical', 'of', 'global_warming', 'a', 'statewide', 'poll', 'show', '55', 'percent', 'of', 'nevadan', 'think', 'global']"
622,"['now', 'they', 'just', 'say', 'it', 'be', 'global', 'climate_change', 'they', 'really', 'do_not', 'have', 'enough', 'data', 'to', 'prove', 'man_make', 'global_warming']"
623,"['obama', 'want', 'new', 'agency', 'to', 'study', 'climate_change', 'your', 'tax', 'dollar', 'at', 'work', 'write.vote.recall']"
624,"['cold', 'and', 'snow', 'in', 'the', 'east', 'screw', 'up', 'climate_change', 'report', 'now', 'ai', 'not', 'that', 'too', 'darn', 'bad', 'maybe', 'it', 'be', 'the', 'green', 'freeze']"
625,"['yeah', 'it', 'be', 'not', 'like', 'global_warming', 'be', 'real', 'or', 'anything', 'how', 'do', 'one', 'justify', 'something', 'fake']"
626,"['a', 'scold', 'president', ""china's"", 'debt', 'bomb', 'time', 'be', 'hard--unless', 'you', 'be', 'a', 'govt', 'worker', 'the', 'shame', 'of', 'global_warming']"
627,"['we', 'can', 'no', 'longer', 'trust', 'ipcc', 'pseudo-scientific', 'result', 'on', 'global_warming', 'be', 'not', 'the', 'time', 'to', 'do', 'serious', 'research', 'on', 'sea', 'level', 'river', 'hydrology']"
628,"['u', 'senate', 'cap', 'tax', 'bill', 'to', 'be', 'unveiled', 'april', '26', 'global_warming', 'swindle', ""video's"", 'too', 'our', 'work', 'be', 'cut', 'out']"
629,"['obama', '2', 'create', 'a', 'new', 'agency', 'deal', 'with', 'climate_change', 'be', 'he', 'serious', 'powerelitescam', 'globalwarminghoax']"
630,"['power', 'elite', 'promote', 'social', 'theme', 'u', 'global_warming', 'bird', 'flu', 'they', 'despise', 'the', 'free', 'mkt', 'seek', 'wealth', 'thru', 'manipulation', 'like', 'al_gore']"
631,"['climategate', 'scientist', 'contemplate', 'suicide', 'global_warming', 'skeptic']"
632,"['more', 'pbls', 'global_warming', 'science', 're', 'africa']"
633,"['maaaan', 'all', 'this', 'global_warming', 'stuff', 'just', 'get', 'expose', 'a', 'a', 'scandal', 'hope', 'we', 'get', 'some', 'real', 'science', 'on', 'the', 'climate_change', 'that', 'be', 'happen']"
634,"['u', 'senate', 'cap', 'tax', 'bill', 'to', 'be', 'unveiled', 'april', '26', 'global_warming', 'swindle', ""video's"", 'too', 'our', 'work', 'be', 'cut', 'out']"
635,"[""obama's"", 'base', 'care', 'about', 'their', 'religion', 'of', 'global_warming', 'and', 'marxism', 'the', 'myth', 'of', 'healthcare', 'the', 'myth', 'of', 'peace', 'without', 'have', 'to', 'be', 'strong']"
636,"['medium', 'ignores', 'storm', 'over', 'climate_change']"
637,"['the_great', 'global_warming', 'collapse', 'from', 'science', 'to', 'advocacy']"
638,"['climate', 'science', 'panel', 'incorrectly', 'link', 'global_warming', 'to', 'rise', 'in', 'natural', 'disaster', 'telegraph']"
639,"['nom', 'he', 'be', 'already', 'move', 'on', 'to', 'global_warming', ':-)']"
640,"[':)', 'be', 'all', 'of', 'these', 'way', 'to', 'stop', 'global_warming', 'carpool']"
641,"['in', 'this', 'book', 'he', 'tear', 'the', 'whole', 'global_warming', 'theory', 'apart', 'piece', 'by', 'piece', 'the', 'debate', 'be', 'not', 'close', 'just', 'some', 'mind']"
642,"['grrr', 'flip', 'channel', 'i', 'land', 'on', 'sundance', 'chnnl', 'some', 'global_warming', 'hysteric', 'documentary', 'ipcc', 'dude', 'yap', 'musta', 'be', 'a', 'comedy']"
643,"['why', 'btw', 'dio', 'you', 'now', 'call', 'it', 'climate_change', 'co2', 'cause', 'cool', 'also', 'wow', 'we', 'well', 'all', 'hold', 'our', 'breath', 'more']"
644,"['global_warming', 'be', 'only', 'undeniable', 'to', 'the', 'far', 'left', 'who', 'be', 'not', 'interested', 'in', 'pesky', 'fact', 'the', 'science', 'be', 'just', 'not', 'there']"
645,"['how', 'much', 'have', ""ipcc's"", 'reliance', 'on', 'grey', 'literature', 'to', 'advocate', 'global_warming', 'cost', 'business', 'have', 'policy', 'uncertainty', 'delayed', 'economic', 'growth']"
646,"['poll', 'believer', 'in', 'man-made', 'global_warming', 'rapidly', 'dwindle', 'true', 'slant', 'what', 'a', 'great', 'story', 'the', 'warmer', 'be', 'go']"
647,"['global_warming', 'skeptic', ':p', 'because', 'man-made', 'global_warming', 'skeptic', 'in', 'alaska', 'rock', 'and']"
648,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc']"
649,"['the_great', 'global_warming', 'collapse', 'movement', 'dead', 'proper', 'skepticism', 'healthy', 'who', 'be', 'accountable', 'for', 'economic', 'damage']"
650,"['be', 'it', 'over', 'for', 'global_warming', 'hysteria']"
651,"['snow', 'snow', 'go', 'away', 'global_warming', 'people', 'be', 'try', 'to', 'stay']"
652,"['well', 'research', 'article', 'on', 'global_warming', 'climate_change', 'hoax']"
653,"['india', 'be', 'first', 'country', 'to', 'probe', 'climate_change', 'hoax', 'wake', 'up', 'america', 'al_gore', 'and', 'his', 'greenies', 'be', 'a', 'fraud']"
654,"['be', 'global_warming', 'a', 'plot', 'mm', 'nah', 'the', 'kanab', 'republican', 'think', ""there's"", 'a', 'big', 'fat', 'conspiracy', 'by', 'scientist', 'the']"
655,"['the_great', 'global_warming', 'collapse', 'the', 'globe', 'and', 'mail']"
656,"['dumbass', 'global_warming', 'believer', 'whine', 'abt', 'big', 'oil', 'funding', 'denier', 'agw', 'alarmist', 'fund', 'by', 'big', 'oil', 'more']"
657,"['so', 'do', 'i', 'have', 'it', 'right', 'global_warming', 'cause', 'by', 'co2', 'cause', 'hothouse', 'gas', 'to', 'cause', 'freeze', 'get', 'it']"
658,"['poll', 'nevada', 'skeptical', 'of', 'global_warming', 'nevadan', 'be', 'cool', 'to', 'the', 'idea', 'the', 'planet', 'be', 'get', 'warmer', 'and', 'to', 'a']"
659,"['this', 'common', 'sense', 'observation', 'alone', 'discredit', 'the', 'global_warming', 'hoax', 'proponent']"
660,"['i', 'thought', 'of', 'kill', 'myself', 'say', 'climate', 'scandal', 'professor', 'global_warming', 'be', 'a', 'fraud', '4', 'world', 'government', 'nwo']"
661,"['matt', 'ridley', 'on', 'climategate', 'in', 'spectator']"
662,"['legislature', 'global_warming', 'be', 'a', 'conspiracy', 'examiner.com', 'ap', 'photo', 'state', 'representative', 'mike', 'noel-r', 'kanab', 'believ']"
663,"['climate_change', 'snowmageddon', 'slam', 'wa', 'close', 'to', '20', 'inch_of', 'snow', 'pile', 'up', 'cut', 'power', 'to', 'hundred', 'of', 'thousand']"
664,"['the_great', 'global_warming', 'collapse', 'via', 'al_gore', 'and', 'the', 'rest', 'of', 'the', 'chicken', 'little', 'crowd', 'need', 'punishment']"
665,"['medium', 'cool', 'on', 'global_warming', 'by', 'news', 'on', 'the', 'net', 'saturday', 'february', '6', '2010', 'last', 'weekend', 'look', 'likely', 'to', 'have', 'bee']"
666,"['claim', 'climate_change', 'be', 'man_make', 'or', 'it', 'will', 'effect', 'our', 'life', 'if', 'we', 'dont', 'change', 'our', 'way', 'be', 'complete', 'bullshit', 'tree', 'hugger', 'harm', 'u', 'more']"
667,"['yeah', 'global_warming', 'my', 'as']"
668,"['oh', 'well', 'there', 'go', 'the', 'global_warming', 'theory', 'lol']"
669,"['sign', 'of', 'the', 'apocolypse', 'winter', 'evidence', 'against', 'global_warming', 'winter', 'brr', 'boo', 'brrr']"
670,"['environmental', 'republican', 'global_warming', 'belief', 'melt', 'away', 'the', 'populus', 'poll', 'of', '1001', 'adult', 'found', '25', 'do_not', 'th']"
671,"['first', 'it', 'be', 'global', 'cool', 'then', 'it', 'be', 'global_warming', 'now', 'it', 'be', 'climate_change', 'aka', 'weather', 'simple', ':)', 'tcot']"
672,"['the', 'british', 'public', 'have', 'become', 'increasingly', 'sceptical', 'about', 'climate_change', 'bbc', 'news']"
673,"['effort', 'underway', 'to', 'suspend', ""california's"", 'global-warming', 'law']"
674,"['how', 'our', 'belief', 'in', 'climate_change', 'be', 'drain', 'away', 'a', 'number', 'of', 'doubter', 'rise', 'by', '10', 'in', 'three', 'month']"
675,"['movement', 'to', 'suspend', ""california's"", 'global-warming', 'law', 'gather', 'steam']"
676,"['they', 'predict', '30', 'snow', 'in_dc', 'philly', 'whack', 'all', '3', 'wash', 'airport', 'close', 'thru', 'sunday', 'that', 'damn', 'global_warming']"
677,"['extreme', 'weather', 'across', 'the', 'globe', 'be', 'due_to', 'a', 'strong', 'el', 'nino', 'it', 'may', 'be', 'climate_change', 'related', 'scientist', 'be', 'not', 'sure']"
678,"['global_warming', 'die', 'a', 'horrible', 'death', 'un', 'obama', 'tcot', 'nasa']"
679,"['all', 'ppl', 'work', 'brain', 'know', 'global', ""warming's"", 'a', 'huge', 'con', 'but', 'politician', 'still', 'push', 'capntrade', 'sign', 'petition']"
680,"['big', 'snowstorm', 'ever', 'come', 'to', 'washington', 'god', 'must', 'not', 'support', 'global_warming', 'bho', 'be', 'you', 'listen', 'now']"
681,"['climate_change', 'fraud', 'medium', 'cool', 'on', 'global_warming', 'climate-change', 'sceptic', 'be', 'be', 'vindicate', 'by', 'scientific']"
682,"['fail', 'this', 'article', 'mention', 'climate_change', 'midway', 'through', 'the', 'article', 'totally', 'bury', 'the', 'lede', 'journalism', 'climate']"
683,"['it', 'be', 'settle', 'global_warming', 'science', 'be', 'sloppy', 'accord_to', 'the', 'last', 'ipcc_report', 'publish', 'in', '2007', 'some', '55', 'of']"
684,"['if', 'only', 'people', 'knew', '=p', 'next', 'thing', 'they', 'be', 'go', 'to', 'blame', 'global_warming', 'on', 'be', 'dihydrogen', 'monoxide']"
685,"['make', 'sense', 'i_think', 'we', 'can', 'all', 'agree', 'this', 'prius', 'disaster', 'prof', 'once', 'and', 'for', 'all', 'that', 'global_warming', 'do_not', 'exist']"
686,"['be', 'the', 'giant', 'squid', 'invasion', 'due_to', 'global_warming']"
687,"['thankyouobama', 'for', 'push', 'a', 'climate_change', 'bill', 'that', 'have', 'absolutely', 'no', 'credible', 'scientific', 'backing', 'tcot_p2', 'climategate', 'ocra']"
688,"['copenhagen', 'be', 'on', 'dispite', 'new', 'evidence', 'that', 'global_warming', 'be', 'junk', 'science', 'england', 'poland', 'un']"
689,"['it', 'turn', 'out', 'the', 'groundhog', 'saw', 'it', 'shadow', 'the', 'other', 'day', '6', 'more', 'week', 'of', 'winter', 'wheres', 'the', 'global_warming', 'people']"
690,"['video', 'fuel', 'for', 'climate_change', 'skeptic', 'the', ""un's"", 'climate', 'chief', 'admit', 'scientist', 'make', 'mistake', 'in', 'a', 'major']"
691,"['climate_change', 'scientific', 'consensus', 'cloudy', 'a', 'ever']"
692,"['fed', 'rule', 'pika', 'listing', 'not', 'warrant', 'despite', 'climate_change', 'threat', 'have', 'earthjustice', 'atty', 'on', 'case', 'ready', 'to', 'talk', '2u', 'if', 'you', 'want']"
693,"['how_climate-change', 'fanatic_corrupt', 'science', 'michael_barone', 'gopusa', 'via']"
694,"['the', 'global_warming', 'movement', 'a', 'we', 'have', 'know', 'it', 'be', 'dead', 'writes', 'walter', 'russell', 'mead', 'of', 'the', 'council', 'on', 'foreign', 'relation', 'in', 'the', 'american', 'int']"
695,"['bear', 'market', 'news', 'twenty', 'year', 'from', 'now', 'will', 'you', 'still', 'lie', 'to', 'global_warming', 'for', 'kid']"
696,"['mmr', 'doctor', 'andrew', 'wakefield', 'fix', 'data', 'on', 'autism', 'time', 'online', 'sound', 'just', 'like', 'the', 'global_warming', 'hoax']"
697,"['towhhall', 'column', 'michael_barone', 'how_climate-change', 'fanatic_corrupt', 'science', 'tcot']"
698,"['obama', 'be', 'the', 'new', 'hitler', 'your', 'campus', 'be', 'a', 'disappointment', 'you', 'will', 'graduate', 'believe_in', 'global_warming', 'unemployed', 'get', 'a', 'clue']"
699,"['pot', 'cause', 'global_warming', 'who', 'ever', 'say', 'that', 'must', 'be', 'high']"
700,"['well', 'so_much', 'for', 'this', 'whole', 'global_warming', 'thing', 'idiot', 'great', 'article', 'demint', 'you', 'be', 'a', 'tool']"
701,"['what', 'be', 'that', 'about', 'global_warming', 'it', 'be', 'still', 'snow']"
702,"['make', 'up', 'number', 'false', 'data', 'east_coast', 'bury', 'in', 'snow', 'reason', 'to', 'keep', 'push', 'global_warming', 'be', 'only', 'to', 'have', 'control', 'of', 'our', 'money']"
703,"['msnbc', 'reporter', 'insists', 'record', 'snow', 'out', 'east', 'be', 'due_to', 'global_warming', 'and', 'easter', 'egg', 'come', 'from', 'the', 'easter', 'bunny']"
704,"['all', 'this', 'snow', 'more', 'global_warming', 'evidence']"
705,"['a', 'picture', 'of', 'a', 'rebellious', 'member', 'of', 'the', 'global_warming', 'religion', ':)']"
706,"['15_month', 'ago', 'rfk_jr', 'say', 'global_warming', 'would', 'mean_no', 'more', 'snow', 'in']"
707,"['if', 'high', 'temperature', 'be', 'proof', 'of', 'global_warming', 'and', 'low', 'temperature', 'be', 'proof', 'of', 'global_warming', 'then', 'what', 'be', 'not', 'proof', 'of', 'global_warming']"
708,"['we', 'get', 'about', '14', 'inch_of', 'snow', 'thus', 'far', 'in', 'panther', 'valley', '30', 'min', 'from', 'poconos', 'much', 'more', 'to', 'come', 'yet', 'a', 'for', 'global_warming', 'gt', 'hum', 'bug']"
709,"['climate_change', 'be', 'something', 'that', 'be', 'not', 'man_make', 'and', 'be', 'a', 'natural', 'change', 'in', 'the', 'globe', 'thing', 'change', 'just', 'the', 'way', 'it', 'be', 'have', 'always', 'be']"
710,"['so', 'it', 'almost', 'march', 'and', 'it', 'snowin', 'like', 'this', 'global_warming']"
711,"[""how's"", 'that', 'man-made', 'global_warming', 'work', 'out', 'for', 'ya']"
712,"['top', 'science', 'journal', 'call', 'for', 'climate', 'science', 'reform', 'a', 'steady', 'drip', 'of', 'error', 'in', 'the', 'top', 'report', 'on', 'global_warming']"
713,"['oh', 'if', 'we', 'be', 'go', 'to', 'solve', 'this', 'global_warming', 'dilemma', 'i_think', 'we', 'need', 'to', 'chop', 'down', 'more', 'tree']"
714,"['cbs', 'news', 'conservative', 'use', 'snowmageddon', 'to', 'mock', 'global_warming']"
715,"['i', 'lovce', 'hearing', 'weather', 'isnt', 'climate', 'from', 'the', 'same', 'idiot', 'that', 'blame', 'katrina', 'on', 'climate_change']"
716,"['the', 'geological', 'society', 'of', 'america', 'reject', 'global_warming', 'theory', 'member', 'speaks', 'out', 'via']"
717,"['im', 'up', 'still', 'snow', 'out', 'there', 'dear', 'al_gore', 'bite', 'me', 'oh', 'wait', 'your', 'claimign', 'this', 'be', 'now', 'cause', 'by', 'climate_change', 'right', 'as']"
718,"['global_warming', 'lol', 'al_gore', 'you', 'need', '2', 'step', 'up', 'your', 'theory', 'brother', 'this', 'season', 'produce', 'the', 'most', 'snow', 'i', 'see', 'in', 'life', 'evrywk', 'it', 'be', 'snowin']"
719,"['good', 'question', 'time', 'another', 'blizzard', ""where's"", 'global_warming']"
720,"['lol', 'foxnews', 'major', 'garrett', 'get', 'pummel', 'by', 'global_warming', 'while', 'reporting', 'from', 'outside', 'the', 'white', 'house']"
721,"['funny', 'how', 'lefty', 'still', 'argue', 'global_warming', 'proven', 'by', 'warm', 'weather', 'cold', 'weather', 'severe', 'storm', 'lack', 'of', 'severe', 'storm', 'rsrh']"
722,"['our', 'leader', 'moron', 'dem', 'senator', 'dc', 'blizzard', 'make', 'it', 'more', 'difficult', 'to', 'argue', 'global_warming', 'be', 'an', 'imminent', 'danger']"
723,"['how', 'cranky', 'blogger', 'be', 'puncture', 'the', 'consensus', 'on', 'climate_change', 'by', 'matt', 'ridley']"
724,"['re', 'global_warming', 'virginia', 'gop', 'be', 'the', 'as', 'here', 'not', 'time', 'headline', 'writer', 'a', 'you', 'suggest']"
725,"['nice', 'article', 'about', 'global_warming', 'from', 'but', ""i'm"", 'still', 'skeptical']"
726,"['record', 'snow', 'bury', 'and', 'bury', 'chance', 'of', 'passing', 'global_warming', 'legislation', 'this', 'year']"
727,"['hey', 'tcot', 'your', 'frozen', 'margarita', 'may', 'become', 'endanger', 'fox', 'and', 'nasa', 'report', 'on', 'global', 'climate_change', 'p2']"
728,"['snow_storm', 'fuel', 'conservative', 'global_warming', 'mockery', 'even', 'some', 'democrat', 'concede', 'massive', 'snowfall', 'in', 'washington']"
729,"['look', 'it', 'be', 'snow', 'so_much', 'for', 'global_warming', 'eh', 'jim', 'demint', 'if', 'you', 'live', 'anywhere', 'between', 'dc', 'and', 'bo', 'politics']"
730,"['snow_storm', 'fuel', 'conservative', 'global_warming', 'mockery']"
731,"[""where's"", 'that', 'global_warming']"
732,"['snow', 'and', 'ice', 'cancel', 'global-warming', 'hearing', 'via']"
733,"['holy', 'cow', 'near', 'blizzard', 'condition', 'here', 'in', 'nyc', 'expect', '10', 'plus', 'inch_of', 'global_warming', 'today', 'look', 'nasty', 'out', 'there', 'tcot']"
734,"['ironic', 'tidbit', 'of', 'the', 'day', 'senate', 'global_warming', 'hearing_cancel', 'due_to', 'the', 'blizzard']"
735,"['4', 'of', 'global_warming', 'counting']"
736,"['have', 'anyone', 'see', 'gt', 'al_gore', 'lt', 'poster', 'nit', 'wit', 'for', 'global_warming']"
737,"['after', 'just', '2', 'overnight', 'snow', 'finally', 'come', 'down', 'hard', 'just', 'north', 'of', 'nyc', 'gop', 'no', 'global_warming', 'except', 'no', 'snow', 'for', 'winter', 'olympics']"
738,"['global_warming', 'alarmist', 'meet', 'record', 'snowfall', 'record', 'snowfall', 'meet', 'global_warming', 'alarmist']"
739,"['al_gore', 'should', 'be', 'arrest', 'for', 'global_warming', 'scam', 'how', 'much', 'do', 'al', 'take', 'in', 'forget', 'the', 'snow', 'ball', 'hit', 'him', 'with', 'a', 'shovel']"
740,"['it', 'have', 'be', 'mild', 'look', 'like', 'our', 'luck', 'ran', 'out', 'global_warming', 'win', 'finally', 'caught', 'a', 'real', 'snowstorm', 'whole', '3', 'inch', 'thus', 'far']"
741,"['climate', 'group', 'admits', 'mistake', 'official', 'of', 'the', 'intergovernmental', 'panel', 'on', 'climate_change', 'a', 'united', 'nations-sponso']"
742,"['snowmageddon', 'and', 'global_warming', 'with', 'the', 'occurrence', 'of', 'particularly', 'strong', 'snow_storm', 'that', 'have', 'hit', 'the', 'east']"
743,"['waste', 'of', 'time', 'stimulus', 'money', 'global_warming', 'turbine', 'frozen', 'in', 'minnesota', 'wind', 'where', 'be', 'al_gore']"
744,"['despite', 'climategate', 'u', 'creates', 'noaa', 'climate', 'service', 'and', 'pentagon', 'say', 'global_warming', 'be', 'security', 'threat', 'energy']"
745,"['plz', 'digg', 'sean', 'hannity_snow', 'storm', 'contradict', 'climate_change', 'p2', 'dnj', 'du1']"
746,"['free', 'reading', 'ahead', 'of', 'my', 'time', 'vi', 'a', 'vi', 'global_warming', 'i', 'be', 'available', 'for', 'psychic', 'reading', 'mypsychicsonline.inf']"
747,"['he', 'be', 'busy', 'with', 'dc', 'get', 'close', 'down', 'while', 'fleabrain-in-chief', 'announces', 'global_warming', 'agency', '230k', 'worker', 'off', 'for', 'snow']"
748,"['hannity_snow', 'storm', 'seem', 'to', 'contradict', ""al_gore's"", 'hysterical', 'global_warming', 'theory']"
749,"['oh', 'no', 'snow', 'time', 'to', 'overreact', 'and', 'make', 'incomprehensible', 'global_warming', 'joke']"
750,"['maybe', 'the', 'second', 'dc', 'snowstorm', 'in', 'a', 'week', 'be', 'the', 'universe', 'send', 'climate_change', 'naysayrers', 'in', 'the', ""gov't"", 'a', 'yes', 'vote']"
751,"['story', 'of', 'the', 'vaporization', 'of', 'the_great', 'gobal', 'warming', 'scandal', 'global_warming']"
752,"['if', 'you', 'be', 'one', 'of', 'the', '10', 'of', 'thousand', 'without', 'power', 'from', 'the', 'blizzard', 'and', 'you', 'vote', 'for', 'this', 'global_warming', 'dipshit', ""i'm"", 'glad', 'you', 'be', 'f-d']"
753,"['climate-change', 'legislation', 'bury', 'under', 'record', 'snowfall', 'record', 'snowfall', 'have', 'bury', 'washington', 'and', 'along', 'with']"
