,0
2065,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid']"
2066,"['the', 'reason', 'global_warming', 'be', 'not', 'accepted', 'more', 'widely', 'have', 'nothing', 'to', 'do', 'with', 'global_warming', 'or', 'any', 'lack', 'of', 'evidence']"
2067,"[':p', 'what', 'can', 'our', 'family', 'do', 'to', 'help', 'stop', 'global_warming', 'good', 'luck']"
2068,"['too_much', 'change', 'be', 'not', 'good', 'just_ask', 'the', 'climate']"
2069,"['global_warming', 'do_not', 'have', 'political', 'tie']"
2070,"[':p', 'stop', 'global_warming', 'the', 'global', 'climate', 'yes', 'it', 'still', 'warming']"
2071,"['the', 'global', 'climate', 'yes', 'it', 'be', 'still', 'warming', 'treehugger', 'by', 'brian', 'merchant', 'brooklyn', 'new_york', 'on', '02', '4.10', 'a', 'many']"
2072,"['6', 'of', '25', 'know', 'great', 'basin', 'pika', 'population', 'be', 'lose', 'by', '2003', 'primarily', 'due_to', 'climate_change', 'more', 'have', 'likely', 'disappear', 'since']"
2073,"['news', 'expert', 'increasingly', 'acidic', 'ocean_reveal', 'far_impact', 'of', 'climate_change', 'it', 'be', 'incontrove']"
2074,"['news', 'expert', 'increasingly', 'acidic', 'ocean_reveal', 'far_impact', 'of', 'climate_change', 'it', 'be', 'incontrove']"
2075,"['electrical', 'magnetic', 'interference', 'with', 'toyota', 'prius', 'also', 'the', 'reason', 'for', 'cell', 'issue', 'all', 'because_of', 'global_warming', 'and', 'thin', 'atmosphere']"
2076,"['global_warming', 'save', 'endanger_specie', 'it', 'the', 'economy']"
2077,"['global_warming', 'it', 'be', 'all', 'about', 'land', 'use', 'how', 'city', 'in', 'the', 'american', 'west', 'can_fight', 'global_warming']"
2078,"['global_warming', 'help', 'tree_grow', 'faster', '4', 'feb', '2010', '2132', 'hr', 'ist', 'pti', 'washington', 'global_warming', 'be', 'help', 'tree']"
2079,"['correlative', 'and', 'mechanistic', 'model', 'of', 'specie', 'distribution', 'provide', 'congruent', 'forecast', 'under', 'climate_change', 'pdf']"
2080,"['drug_discovery', 'technique', 'could_help', 'in', 'the', 'battle_against', 'global_warming']"
2081,"['global_warming', 'research', 'grant', 'in', 'danger', 'of', 'fund', 'freeze', 'by', 'stephen', 'dinan', 'a', 'top', 'member', 'of', 'congress', 'want', 'president']"
2082,"['florida', 'gov', 'agency', 'on', 'global_warming', 'red', 'alert', 'climate', 'fl', 'eco']"
2083,"['check', 'this', 'out', 'the', 'cost_of', 'climate_change']"
2084,"['gop', 'pollster', 'frank', 'luntz', 'who', 'counsel', 'bush', 'not', 'to', 'buy', 'into', 'the', 'science', 'on', 'global_warming', 'be', 'change', 'his', 'view']"
2085,"['water', 'vapor', 'slow', 'global_warming', 'over', 'past', 'decade', 'over', 'the', 'last', '10', 'year', 'global', 'temperature', 'rise', 'about', '25', 'pe']"
2086,"['american', 'for', 'prosperity', 'praise', 'key', 'democrat', 'for', 'join', 'effort_to', 'stop', 'epa', 'global_warming', 'power', 'grab']"
2087,"['global_warming', 'solution', 'one', 'of', 'the', 'propose', 'solution', 'to', 'global_warming', 'be', 'to', 'grow', 'a', 'large', 'number', 'of', 'tree', 'this']"
2088,"['drug_discovery', 'technique', 'could_help', 'in', 'the', 'battle_against', 'global_warming', 'washington', 'feb', '4', 'ani_):', 'scientist', 'in']"
2089,"['nasa', 'extends', ""cassini's"", 'fly-by', 'of', 'saturn', 'to', 'focus', 'on', 'season', 'climate_change']"
2090,"['india', 'to', 'have', 'own', 'panel', 'on', 'climate_change', 'jairam', 'ramesh']"
2091,"['the', 'poor', 'will', 'experience', 'most', 'directly', 'the', 'harmful', 'effect_of', 'climate_change', 'catholic', 'bishop']"
2092,"['global_warming', 'fact', 'what', 'be', 'some', 'really', 'scary', 'fact', 'about', 'global_warming']"
2093,"['climate_change', 'watch', 'india', 'violation', 'of', 'pollution', 'and', 'environment']"
2094,"['the', 'atheist', 'experience', 'global_warming', 'denial', 'and', 'god', 'belief', ""i've"", 'often', 'wonder', 'why', 'the', 'religious', 'nut', 'be', 'most']"
2095,"['lord', 'smith', 'warns', 'climate_change', 'argument', 'have', 'be', 'undermined', 'by', 'climategate', 'lord', 'smith', 'of', 'finsbury', 'the', 'chair']"
2096,"['the', 'mexico', 'climate_change', 'summit', 'to', 'come', 'must', 'not', 'be', 'a', 'duplicate', 'of', 'that', 'experience', 'once', 'again']"
2097,"['lord', 'smith', 'warns', 'climate_change', 'argument', 'have', 'be', 'undermined', 'by', 'climategate']"
2098,"['jerry', ""brown's"", 'global_warming', 'revenge', 'backer', 'of', 'a', 'propose', 'ballot', 'initiative', 'to', 'suspend', ""california's"", 'landmark', 'gl']"
2099,"['obama', 'battle', 'to', 'keep', 'global_warming', 'biofuels', 'initiative', 'on', 'track', 'dailytech', 'amid', 'a', 'partisan', 'atmosphere', 'u', 'presi']"
2100,"['innovation', 'have', 'climate_change', 'in', 'hand', 'depletion', 'of', 'resource']"
2101,"['walter', 'williams', 'global_warming', 'update', 'townhall.com', 'john', 'coleman', 'founder', 'of', 'the', 'weather', 'channel', 'in', 'an', 'hou']"
2102,"['gayandright', 'global_warming', 'kill', 'livestock', 'in', 'mongolia', 'aid', 'group', 'have', 'described', 'pile', 'of', 'dead', 'animal', 'and']"
2103,"['reading', 'an', 'interest', 'article', 'ecologist', 'link', 'accelerate', 'tree', 'growth', 'to', 'climate_change', 'forestry']"
2104,"['talk', 'to', 'about', 'the', 'crappy', 'world', 'we', 'live', 'in', 'hahaha', 'i', 'think', 'it', 'be', 'just', 'because_of', 'global_warming', 'though', ':|']"
2105,"[""murdoch's"", 'fox_news', 'claim', ""there's_no"", 'global_warming', 'yet', 'they', 'still', 'lust', 'over', 'their', 'new', 'solar', ':/', 'bit.ly/coozxq']"
2106,"['ca', 'now', 'want', 'to', 'reg', 'cow', 'fart', 'can', 'we', 'reg', 'vegan', 'fart', 'all', 'in', 'the', 'name', 'of', 'global_warming', 'an', 'organic', 'diet', 'be', 'a', 'gassy', 'diet']"
2107,"['invasive_specie', 'and', 'climate_change']"
2108,"['damn', 'supposedly', 'global_warming', 'be', 'intensify', 'this', 'winter_weather', 'chicago', 'have', 'earthquake', 'somethings', 'go', 'on']"
2109,"['fun', 'game', 'next', 'time', 'someone', 'say', 'so', 'much', 'for', 'global_warming', 'push', 'them', 'into', 'a', 'snowdrift', 'and', 'run', 'away']"
2110,"['fun', 'game', 'next', 'time', 'someone', 'say', 'so', 'much', 'for', 'global_warming', 'push', 'them', 'into', 'a', 'snowdrift', 'and', 'run', 'away']"
2111,"['pro-tip', 'if_you', 'think', 'snow_or', 'cold', 'or', 'rain', 'negates', 'global_warming', 'do_not', 'post', 'it', 'you', 'only', 'show', 'how', 'little', 'you', 'know', 'about', 'the', 'topic']"
2112,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', 'nyc', 'be', 'feel', 'the', 'same', 'pain']"
2113,"['so', 'cold', 'weather', 'actually', 'confirms', 'global_warming']"
2114,"['amy', 'goodmand', 'and', 'dem', 'now', 'be', 'head', 'to', 'bolivia', 'for', 'the', ""world_people's"", 'conference_on', 'climate_change', 'tune', 'in', 'next', 'week', 'wpccc', 'cochabamba']"
2115,"['re', 'it', 'be', 'not', 'that', 'the', 'blizzard_prof', 'global_warming', 'be', 'false', 'but', 'it', 'certainly', 'be', 'an', 'argument', 'against', 'actually', 'i']"
2116,"['like', ""msnbc's"", 'contessa', 'brewer', 'claim', 'heavy', 'snowfall', 'prof', 'global_warming']"
2117,"['romanticism', 'undone', 'invasive_specie', 'global_warming', 'take', 'toll', 'on', 'plant', 'at', ""thoreau's"", 'walden', 'pond']"
2118,"['romanticism', 'undone', 'invasive_specie', 'global_warming', 'take', 'toll', 'on', 'plant', 'at', ""thoreau's"", 'walden', 'pond']"
2119,"['how', 'to', 'reform', 'the', 'intergovernmental_panel', 'on', 'climate_change']"
2120,"['snowstorm', 'east', 'coast', 'blizzard', 'tie', 'to', 'climate_change']"
2121,"['why', 'do', 'a', 'blizzard', 'in_dc', 'kill', 'climate_change', 'legislation', 'but', 'near-catastrophic', 'drought', 'in', 'atlanta', 'do_not', 'get', 'it', 'pass']"
2122,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', 'yahoo', 'news']"
2123,"['video', ""ms-nbc's"", 'brewer', 'claim', 'heavy', 'snowfall', 'prof', 'global_warming', 'give', 'credit', 'to', ""ms-nbc's"", 'meteorologist', 'who', 'doe']"
2124,"['that', 'be', 'not', 'what', 'i', 'say', 'i', 'say', 'that', 'snowstorm', 'do_not', 'refute', 'global_warming']"
2125,"['i', 'wish', 'it', 'wouldve', 'be', 'call', 'global', 'climate_change', 'from', 'the', 'start', 'snowpocalypse', 'take', 'that', 'al_gore']"
2126,"['to', 'all', 'and', 'especially', 'newt', 'gingrich', 'just', 'because', 'it', 'be', 'snow', 'do_not', 'mean', 'climate_change', 'be', 'false']"
2127,"['claim_that', 'snow', 'disproves', 'global_warming', 'be', 'like', 'ing', 'your', 'gf', 'a', '12', 'strap-on', 'claim', 'you', 'have', 'a', 'big', 'dick', 'gopfail', 'p2']"
2128,"['scientist', 'have', 'be', 'warn', 'for', 'decade', 'that', 'global_warming', 'would', 'increase', 'the', 'severity', 'of', 'winter_storm']"
2129,"['vry', 'inrstg', 'dc', 'ok', 'already', 'we', 'believe_in', 'climate_change', 'snow', 'conts', '2', 'pile', 'up', ""what's"", 'the', 'reason']"
2130,"['tell_u', 'what', 'the', 'snowpocalypse', 'tell_u', 'about', 'global_warming', 'climate']"
2131,"['to', 'a', 'great', 'extent', 'climate', 'chg', 'be', 'what', 'we', 'thk', 'of', 'a', 'weather', 'indeed', 'weather', 'pattern', 'be', 'predict', 'to', 'change', 'in']"
2132,"['invasive_plant', 'be', 'beneficiary', 'of', 'climate_change', 'in', ""thoreau's"", 'wood', 'green_eco', 'habitat']"
2133,"['global_warming', 'monitoring', 'need', 'to', 'find', 'miss_heat', 'say', 'scientist']"
2134,"['assume', 'that', 'site', 'be', 'legit', 'it', 'explains', 'connection', 'what', 'we', 'call', 'global_warming', 'climate_change']"
2135,"['global_warming', 'our', 'winter_storm', 'globalwarming', 'weather']"
2136,"['european', 'forest', 'and', 'carbon', 'sequestration', 'service', 'an', 'economic', 'assessment', 'of', 'climate_change', 'impact']"
2137,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', ""there's"", 'scarcely', 'any', 'powder', 'in', 'vancouver', 'while', 'baltimor']"
2138,"['just', 'because', 'it', 'also', 'get', 'colder', 'do_not', 'mean', 'it', 'be', 'not', 'global_warming', 'first', 'off', 'secondly', 'i', 'approve', 'of', 'hoth']"
2139,"['it', 'be', 'the', 'denial', 'about', 'alternative', 'energy', 'it', 'be', 'the', 'pretend', 'about', 'clean', 'coal', 'the', 'unwillingness', 'to', 'listen', 're', 'climate_change']"
2140,"['what', 'the', 'snowpocalypse', 'tell_u', 'about', 'global_warming']"
2141,"['ok', 'say', 'the', 'teacher', 'i', 'meant', 'to', 'say', 'that', 'the', 'majority', 'of', 'scientist', 'agree', 'be', 'there', 'man-made', 'global_warming', 'i']"
2142,"['what', 'the', 'snowpocalypse', 'tell_u', 'about', 'global_warming']"
2143,"['hon', 'it', 'be', 'call', 'climate_change', 'cold', 'get', 'colder', 'warm', 'get', 'warmer', 'weather', 'get', 'weirder', 'no', 'need', 'to', 'dis', 'vp', ""gore's"", 'book', 'at', 'all']"
2144,"['al_gore', 'nail', 'this', 'global_warming', 'thing', 'anyone', 'for', 'three', 'card', 'monty']"
2145,"['flake', 'global_warming', 'denier', 'use', 'massive', 'snowstorm', 'a', 'ammo']"
2146,"['flake', 'global_warming', 'denier', 'use', 'massive', 'snowstorm', 'a', 'ammo']"
2147,"['snow', 'do_not', 'mean', 'global_warming', 'be', 'fraud', 'sean', 'irishcentral', 'fox_news', 'hannity', 'climate', 'conservative', 'weather']"
2148,"['un', 'accelerate', 'migration', 'and', 'climate_change', 'a', 'arecipe', 'for', 'social', 'disaster', 'via']"
2149,"['palin', 'dismisses', 'global', 'climate_change', 'a', 'bunch', 'of', 'snake', 'oil', 'science', 'but', 'then', 'again', 'she', 'probably', 'believe', 'jesus', 'rode', 'a', 'dinosaur']"
2150,"['snow', 'do_not', 'mean', 'global', ""warming's"", 'a', 'fraud', 'sean', 'celebrity', 'news']"
2151,"['editorial', 'senate', 'offer', 'hope', 'for', 'climate_change', 'legislation']"
2152,"['understand', 'climate_change', ""there's"", 'an', 'ap', 'for', 'that']"
2153,"['right-winger_already', 'claim_that', 'the', 'blizzard_prof', 'climate_change', 'do_not', 'exist', 'p2']"
2154,"['dear', 'tcot', 'snowstorm_how', 'global_warming', 'make_blizzard', 'bad', 'time.com', 'p2']"
2155,"['on', 'radio', 'talk', 'global_warming', 'big', 'snowdrift', 'in', 'nyc', 'must', 'listen']"
2156,"['understand', 'climate_change', ""there's"", 'an', 'ap', 'for', 'that']"
2157,"['climate_change', 'cause', 'wolverine', 'decline', 'across', 'canada']"
2158,"['right-winger_already', 'claim_that', 'the', 'blizzard_prof', 'climate_change', 'do_not', 'exist', 'p2']"
2159,"['dc', 'snowstorm_how', 'global_warming', 'make_blizzard', 'bad', 'via']"
2160,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad']"
2161,"['snow', 'do_not', 'disprove', 'climate_change', 'tcot', 'p2', 'agw']"
2162,"['why', 'will', 'not', 'drudge', 'acknowledge', 'the', 'snow-less', 'global_warming', 'game', 'about', 'to', 'kick', 'off', 'in', 'vancouver']"
2163,"['lol', 'time_magazine', 'how', 'global_warming', 'make_blizzard', 'bad', 'tcot', 'teaparty']"
2164,"['a', 'lot', 'of', 'global_warming', 'come', 'down', 'here', 'on', 'nyc', 'tcot']"
2165,"['a', 'lot', 'of', 'global_warming', 'come', 'down', 'here', 'on', 'nyc', 'tcot']"
2166,"['ioc', 'global_warming', 'could', 'affect', 'winter', 'olympics', 'the', 'international', 'olympic', 'committee', 'be', 'begin', 'to', 'worry', 'about']"
2167,"['rose', 'be', 'red', 'violet', 'be', 'blue', 'global_warming', 'cause', 'bvocs', 'so', 'take', 'some', 'time', 'and', 'save', 'the', 'tree']"
2168,"['how', 'global_warming', 'make_blizzard', 'bad', 'anyone', 'with', 'a', 'scintilla', 'of', 'respect', 'for', 'leftist', 'time_magazine', 'you', 'should', 'not']"
2169,"['another', 'snowstorm', 'what', 'happen', 'to', 'global_warming', 'round', '2', 'blizzard', 'hit', 'mid-atlantic', 'to', 'new_york', 'who', 'would', 'replace', 'governor', 'pat']"
2170,"['can', 'cochabamba', 'participant', 'lead', 'on', 'climate_change', 'kerry', 'graham', 'lieberman', 'drag', 'foot', 'on', 'climate', 'bill']"
2171,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', 'time', 'another', 'snowstorm', 'what', 'happen', 'to', 'global_warming']"
2172,"['enough', 'with', 'the', ""where's"", 'your', 'global_warming', 'now', 'with', 'all', 'of', 'this', 'snow', 'cold', 'a', 'a', 'joke', 'get', 'old', 'a', 'serious', 'comment', 'idiotic']"
2173,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', 'time', 'news']"
2174,"['ironic', 'tidbit', 'of', 'the', 'day', 'senate', 'global_warming', 'hearing', 'cancel', 'due_to', 'the', 'blizzard']"
2175,"['with', 'climate_change', 'those', 'who', 'know', 'most', 'be', 'most', 'frighten', 'with', 'nuclear', 'power', 'those', 'who', 'know', 'most', 'be', 'least', 'frighten', 'various']"
2176,"['dailytech', 'noaa', 'release', 'wealth', 'of', 'climate_change', 'data', 'to', 'public', 'website', 'should', 'be', 'welcome', 'news', 'to', 'global', 'warmin']"
2177,"['invasive_specie', 'and', 'climate_change']"
2178,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', ""there's"", 'scarcely', 'any', 'powder', 'in', 'vancouver', 'while']"
2179,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad', ""there's"", 'scarcely', 'any', 'powder', 'in', 'vancouver', 'while', 'baltimor']"
2180,"['lord', 'fear', 'public', 'be', 'lose', 'confidence', 'in', 'climate_change', 'science', 'lead', 'scientist', 'in', 'house', 'of', 'lord', 'have', 'warn']"
2181,"['how', 'do', 'we', 'solve', 'this', 'global_warming', 'thing']"
2182,"['jones', 'shred', 'capitol', 'hill', 'to', 'fight', 'climate_change', 'big-time', 'event', 'like', 'the', 'winter', 'x-games', 'and', 'the', 'winter', 'olympics']"
2183,"['climate_change', 'skeptic', 'discredit', 'from']"
2184,"['climate_change', 'skeptic', 'discredit', 'p2', 'du1']"
2185,"['just', 'post', 'european', 'forest', 'and', 'carbon', 'sequestration', 'service', 'an', 'economic', 'assessment', 'of', 'climate_change', 'impact', 'b2p']"
2186,"['so', 'be', 'freak', 'storm', 'snow', 'be', 'consistent', 'global_warming', 'say', 'scientist', 'telegraph']"
2187,"['on', 'world', 'wetland', 'day', '2-2-', '10', 'bioscience', 'study', 'say', 'climate_change', 'be', 'desiccate', 'u', 'prairie', 'and', 'critical', 'wetland']"
2188,"['the', 'global_warming', 'effect', 'on', 'antarctica', 'be', 'varied', 'and', 'these', 'effect', 'can', 'have', 'a', 'big', 'impact', 'on', 'the', 'entire', 'world']"
2189,"['brain_freeze', 'conservative_medium', 'still_use', 'winter_weather', 'to', 'attack', 'global_warming', 'p2']"
2190,"['sec', 'want', 'climate', 'risk', 'disclose', 'analysis', 'opinion', 'reuters', 'the', 'sec', 'now', 'see', 'climate_change', 'a', 'a', 'risk', 'too', 'im']"
2191,"['climate_change', 'roundup', 'from', 'copenhagen', 'accord', 'to', 'noaa', 'climate', 'service']"
2192,"['u', 'proposes_new', 'climate_change', 'service', 'green', 'energy']"
2193,"['denial', 'of', 'global_warming', 'threat', 'to', 'the', 'american', 'pika', 'mean_no', 'protection', 'from', 'u']"
2194,"['solar_energy', 'can', 'be', 'use', 'to_combat', 'climate_change', 'expert']"
2195,"['or', 'how', 'about', 'go', 'to', 'keep', 'snow', 'in_dc', 'until', 'admits', 'global', 'climate_change', 'be', 'real']"
2196,"['global_warming', 'monitoring', 'need', 'to', 'find', 'miss_heat', 'say', 'scientist', 'by', 'david', 'adam', 'expert', 'need', 'to', 'beef', 'up', 'way']"
2197,"['krugman', 'make', 'the', 'case', 'for', 'cap', 'and', 'trade', 'climate_change', 'building', 'a', 'green', 'economy', 'nytimes.com']"
2198,"['mit', 'sloan', 'feed', 'how', 'would', 'climate_change', 'influence', 'society', 'in', 'the', '21st', 'century', 'rajendra', 'pachauri', 'describes', 'the']"
2199,"['study', 'ass', 'effect_of', 'earlier', 'spring', 'kb', 'more', 'than', '25,000', 'reason', 'to', 'stop', 'global_warming', 'eco', 'green']"
2200,"['thank', 'you', 'james', 'sniffen', 'from', 'unep', 'for', 'a', 'great', 'session', 'on', 'climate_change', 'and', 'the', 'un']"
2201,"['chavez', 'blame', ""venezuela's"", 'inability', 'to', 'meet', 'basic', 'human', 'need', 'on', 'el', 'nino', 'and', 'global_warming', 'by']"
2202,"['chavez', 'blame', ""venezuela's"", 'inability', 'to', 'meet', 'basic', 'human', 'need', 'on', 'el', 'nino', 'and', 'global_warming', 'by']"
2203,"[""what's"", 'a', 'cheap', 'easy', 'way', 'to', 'curb', 'climate_change', 'seal', 'the', 'leak', 'thomasnet', 'industrial', 'news', 'room', 'press', 'release', 'u']"
2204,"['queen', 'college', 'geologist', 'journey', 'to', 'antarctica', 'to', 'study', 'global_warming']"
2205,"[""what's"", 'that', 'smell', 'oh', 'it', 'be', 'climate_change']"
2206,"['rachel', 'harris', 'gender', 'climate_change', 'renata', 'sivacolundhu', 'undpi', 'the', 'un', 'human', 'right', 'with', 'au']"
2207,"['it', 'be', 'call', 'global_warming', 'but', 'it', 'should', 'be', 'call', 'climate', 'flux', '12', 'inch', 'of', 'snow', 'in', 'nyc', 'over', '2ft', 'in_dc', 'yay', 'coat', 'the', 'city', 'white']"
2208,"['excellent', 'british', 'film', 'about', 'climate_change', 'the', 'age', 'of', 'stupid', 'be', 'on', 'tv', 'in', 'america', 'saturday', '4/17', '10pm', 'on', 'discovery', 'channel', 'planet', 'green']"
2209,"['new_federal', 'climate_change', 'agency_form', 'environment', 'eco']"
2210,"['global_warming', 'make', 'tree_grow', 'faster']"
2211,"['well', 'thank', 'god', 'for', 'global_warming', 'or', 'washington', 'would', 'get', 'more', 'snow']"
2212,"['30', 'inch', 'of', 'snow', 'in', 'washington', 'al_gore', 'blame', 'it', 'on', 'global_warming']"
2213,"['new_york', 'queen', 'college', 'geologist', 'journey', 'to', 'antarctica', 'to', 'study', 'global_warming']"
2214,"['the', 'most', 'inconvienient', 'truth', 'of', 'all', 'climate_change', 'indigenous', 'ppl']"
2215,"['james', 'sniffen', 'from', 'unep', 'be', 'speak', 'to', 'american', 'university', 'student', 'about', 'climate_change', 'and', 'the', 'united_nation']"
2216,"['solar_energy', 'can', 'be', 'use', 'to_combat', 'climate_change', 'expert', 'noida', 'uttar', 'pradesh', 'feb', '9', 'solar_energy', 'can', 'be']"
2217,"['winter_weather', 'scientist', 'say', 'storm', 'do_not', 'refute', 'global_warming', 'global_warming', 'may', 'be', 'the', 'last', 'thing', 'on', 'the']"
2218,"['administration', 'proposes_new', 'agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'washington', 'the', 'obama_administration', 'on']"
2219,"['climate_change', 'be', 'more', 'accurate']"
2220,"['new_federal', 'office', 'for', 'global_warming']"
2221,"['noaa', 'tackle', 'climate_change', 'respond', 'to', 'public', 'demand', 'for', 'climate_change', 'information', 'national', 'oceanic', 'and', 'atmo']"
2222,"['noaa', 'tackle', 'climate_change', 'eweek', 'cbs', 'newsnoaa', 'tackle', 'climate', 'changeeweekresponding', 'to', 'public', 'demand', 'for', 'clima']"
2223,"['osi', 'lead', 'the', 'way', 'in', 'address', 'poverty', 'open', 'society', 'climate_change', 'thanks']"
2224,"['just', 'post', 'temperature', 'and', 'the', 'allocation', 'of', 'time', 'implication', 'for', 'climate_change', 'b2p']"
2225,"['commentary', 'the', 'case', 'for', 'climate_change', 'must', 'be', 'remade', 'from', 'the', 'ground', 'upwards', 'intellpuke', 'this', 'commentary', 'be']"
2226,"['global_warming', 'an', 'olympic', 'worry', 'say', 'rogge', 'vancouver', 'global_warming', 'be', 'start', 'to', 'worry', 'the', 'international']"
2227,"['global_warming', 'have', 'be', 'highly', 'overrate', 'south', 'of', 'nyc', 'this', 'year', 'which', 'be', 'extremely', 'rare']"
2228,"['spring', 'begin', 'almost', 'two', 'week', 'earlier', 'due_to', 'global_warming', 'say', 'scientist', 'animal', 'and', 'plant', 'in', 'the', 'uk', 'be']"
2229,"['no', 'time', 'to', 'put', 'climate', 'science', 'on', 'ice', 'the', 'science', 'of', 'climate_change', 'have', 'be', 'on', 'the', 'defensive', 'in', 'recent', 'week']"
2230,"['noaa', 'to', 'provide', 'info', 'on', 'global_warming', 'the', 'obama_administration', 'monday', 'propose', 'a', 'new', 'national', 'oceanic', 'and']"
2231,"['obama', 'create', 'new', 'climate_change', 'agency']"
2232,"['report', 'exxon', 'still', 'orchestrate', 'campaign', 'to', 'undermine', 'public', 'acceptance', 'of', 'global_warming', 'via']"
2233,"['climate_change', 'for', 'scaredy-cat', 'tea', 'partyers', 'should', 'be', 'frame', 'a', 'more', 'extreme_weather', 'event', 'need', 'passive', 'survivability']"
2234,"['revenue-neutral', 'the', 'last', 'hope', 'for', 'climate_change', 'legislation']"
2235,"['revenue-neutral', 'the', 'last', 'hope', 'for', 'climate_change', 'legislation']"
2236,"['revenue-neutral', 'the', 'last', 'hope', 'for', 'climate_change', 'legislation']"
2237,"['be', 'the', 'u', 'do', 'enough', 'to', 'stop', 'global_warming', 'presumption']"
2238,"['water_at', 'core_of', 'climate_change', 'impact', 'ab']"
2239,"['nitwit-in-chief', 'form', ""gov't"", 'global_warming', 'agency', 'announce', 'today', 'but', 'few', 'medium', 'able', 'to', 'report', 'a', 'follow', 'blizzard']"
2240,"['the', 'chill', 'effect', 'cool', 'heat', 'rhetoric', 'on', 'global_warming', 'energy', 'and', 'environment', 'around', 'the', 'interwebs']"
2241,"['green', 'people', 'world', 'climate_change', ""earth's"", 'right', 'conf', '19apr', '10', 'southam', 'response', 'to', 'copenhagen', 'america', 'brooklyn', 'nyc']"
2242,"['get', 'the', 'fact', 'about', 'global_warming', 'so', 'that', 'you', 'can', 'make', 'an', 'news', 'today']"
2243,"['u_fish', 'and', 'wildlife_service', 'say', 'pika', 'not', 'imperil', 'by', 'climate_change', 'the', 'obama_administration', 'have', 'determine']"
2244,"['u_fish', 'and', 'wildlife_service', 'say', 'pika', 'not', 'imperil', 'by', 'climate_change']"
2245,"['fishery', 'manager', 'new_federal', 'climate_change', 'agency_form']"
2246,"['global_warming', 'may', 'warrant', 'new', 'approach', 'to', 'ecosystem', 'restoration']"
2247,"['i', 'really', 'think', 'that', 'conservative', 'do', 'get', 'the', 'global', 'climate_change', 'thing', 'it', 'be', 'just', 'that', 'they', 'will', 'never', 'admit', 'that', 'they', 'be', 'wrong', 'asshole']"
2248,"['hey', 'wow', 'new_federal', 'climate_change', 'agency', 'announce']"
2249,"['sec', 'guidance', 'on', 'climate_change', 'post', 'to', 'cccl', 'regulation', 'tracker']"
2250,"['from', 'tea', 'party', 'supporter', 'far', 'less', 'inform', 'about', 'climate_change', 'than', 'general', 'public']"
2251,"['kim', 'cranston', 'climate_change', 'plus', 'west', 'coast', 'climatopia']"
2252,"['hey', 'wow', 'new_federal', 'climate_change', 'agency', 'announce']"
2253,"['there', 'might', 'be', 'something', 'to', 'this', 'global_warming', 'jazz', 'people', 'be', 'talk', 'about']"
2254,"['disclose', 'the', 'real', 'risk', 'of', 'climate_change']"
2255,"['obama_administration', 'form', 'climate', 'service', 'a', 'new_agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'ap']"
2256,"['green', 'southam', 'response', 'to', 'copenhagen', ':p', 'eoples', 'world', 'conf.climate', 'change', ""earth's"", 'right', '19apr', '10', 'america', 'brooklyn', 'nyc']"
2257,"['un', 'defends', 'conclusion', 'of', 'landmark', 'climate_change', 'report', 'un', 'news']"
2258,"['osi', 'lead', 'the', 'way', 'in', 'address', 'poverty', 'open', 'society', 'climate_change', 'thanks']"
2259,"['protein', 'might', 'help', 'fight', 'global_warming', 'denton', 'texas', 'feb', '8', 'upi', 'university', 'of', 'north', 'texas', 'scientist', 'say']"
2260,"[""yachtsmen's"", 'marine', 'paradise', 'hit', 'by', 'global_warming', 'the', ""yachtsman's"", 'wildlife', 'ocean', 'paradise', 'of', 'the', 'galapagos']"
2261,"['arctic', 'climate_change', 'fast', 'climate_change', 'be', 'transform', 'the', 'arctic', 'environment', 'faster_than', 'expect', 'and', 'accel']"
2262,"['george', 'perkins', 'clean_energy', 'job', 'act', 'vital', 'to', 'reduce', 'global_warming', 'create', 'job', 'cut', 'pollution', 'dear', 'editor', 'i']"
2263,"['climate_change', 'medium', 'partnership', '2009', 'green', 'energy', 'strategy', 'to']"
2264,"['economic', 'and', 'social', 'consequence', 'of', 'global_warming', 'health', 'hazard']"
2265,"['after', 'blizzard', 'mid-atlantic', 'state', 'target', 'for', 'several', 'more', 'inch', 'of', 'global_warming', 'tcot', 'teaparty', 'gop']"
2266,"['climate_change', 'be', 'force', 'arctic', 'change', 'faster_than', 'expect', 'to', 'be', 'more', 'specific', 'it', 'cause', 'change', 'in', 'the', 'arct']"
2267,"[""audi's"", 'green', 'police', 'spot', 'just', 'scar', 'the', 'more', 'paranoid', 'global-warming-is', 'not-real', 'people', 'of', 'america']"
2268,"['address', 'global_warming', 'retrain_coal', 'worker_for', 'green_job']"
