,0
4330,"['solar', 'energy', 'can', 'be', 'use', 'to_combat', 'climate_change', 'expert', 'noida', 'uttar', 'pradesh', 'feb', '9', 'solar', 'energy', 'can', 'be']"
4331,"['okay', 'democrat', 'you', 'promise', 'me', 'global_warming', 'if', 'i', 'do_not', 'get', 'it', 'soon', ""i'm"", 'voting', 'gop', 'in', 'november']"
4332,"[""i'm"", 'bout', 'to', 'start', 'random', 'fire', 'all', 'over', 'the', 'place', 'to', 'speed', 'up', 'this', 'global_warming', 'shit', 'my', 'carbon', 'footprint', 'gon', 'be', 'banana']"
4333,"['winter_weather', 'scientist', 'say', 'storm', 'do_not', 'refute', 'global_warming', 'global_warming', 'may', 'be', 'the', 'last', 'thing', 'on', 'the']"
4334,"['obamateurism', 'of', 'the', 'day', 'maybe', 'barack_obama', 'have', 'not', 'read', 'the', 'memo', 'yet', 'but', 'anthropogenic', 'global_warming', 'have', 'come', 'un']"
4335,"['a', 'new_federal', 'agency', 'to', 'study', 'global_warming', 'just', 'stop', 'already']"
4336,"['new_federal', 'office', 'for', 'global_warming', 'amid', 'the', 'grow', 'fight', 'over', 'the', 'accuracy', 'of', 'climate', 'data', 'president', 'obama']"
4337,"['wtf', 'ever', 'happend', 'to', 'global_warming', 'i', 'could', 'use', 'a', 'lil', 'bit', 'of', 'that', 'right_now']"
4338,"['new_federal', 'office', 'for', 'global_warming', 'amid', 'the', 'grow', 'fight', 'over', 'the', 'accuracy', 'of', 'climate', 'data', 'president', 'obama']"
4339,"['palin_likens', 'global_warming', 'study', 'to', 'snake_oil', 'palin', 'say', ""california's"", 'heavy', 'regulatory', 'environment', 'make', 'it']"
4340,"['administration_proposes', 'new_agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'washington', 'the', 'obama_administration', 'on']"
4341,"['palin_likens', 'global_warming', 'study', 'to', 'snake_oil', 'at', 'redding', 'appearance', 'redding', 'calif', 'former_alaska', 'gov', '. ..']"
4342,"['climate_change', 'be', 'more', 'accurate']"
4343,"['obama', 'spending', 'our', 'tax', 'money', '4', 'new_federal', 'climate_change', 'agency', 'the', 'disingenuous', 'leftist', 'hoaxster', 'think', 'we', 'be', 'stupid']"
4344,"['palin_likens', 'global_warming', 'study', 'to', 'snake_oil', 'environment', 'eco']"
4345,"['new_federal', 'office', 'for', 'global_warming']"
4346,"['palin', 'global_warming', 'study_snake', 'oil', 'former_alaska', 'gov', 'sarah_palin', 'call', 'study', 'support', 'global', 'climate']"
4347,"['noaa', 'tackle', 'climate_change', 'respond', 'to', 'public', 'demand', 'for', 'climate_change', 'information', 'national', 'oceanic', 'and', 'atmo']"
4348,"['noaa', 'tackle', 'climate_change', 'eweek', 'cbs', 'newsnoaa', 'tackle', 'climate', 'changeeweekresponding', 'to', 'public', 'demand', 'for', 'clima']"
4349,"['osi', 'lead', 'the', 'way', 'in', 'address', 'poverty', 'open', 'society', 'climate_change', 'thanks']"
4350,"['u', 'commerce', 'secretary', 'announces', 'plan', '2', 'create', 'office', 'to', 'inform', 'business', 'local', 'community', 'about', 'climate_change', 'esg']"
4351,"['just', 'post', 'temperature', 'and', 'the', 'allocation', 'of', 'time', 'implication', 'for', 'climate_change', 'b2p']"
4352,"['at', 'the', 'frontier', 'a', 'report', 'on', 'young', 'people', 'climate_change', 'unfpa']"
4353,"['commentary', 'the', 'case', 'for', 'climate_change', 'must', 'be', 'remade', 'from', 'the', 'ground', 'upwards', 'intellpuke', 'this', 'commentary', 'be']"
4354,"['global_warming', 'an', 'olympic', 'worry', 'say', 'rogge', 'vancouver', 'global_warming', 'be', 'start', 'to', 'worry', 'the', 'international']"
4355,"['global_warming', 'have', 'be', 'highly', 'overrate', 'south', 'of', 'nyc', 'this_year', 'which', 'be', 'extremely', 'rare']"
4356,"['federal', 'climate_change', 'forecasting', 'agency', 'launch']"
4357,"['obama_administration', 'proposes_new', 'climate', 'service', 'to', 'examine', 'and', 'report', 'on', 'global_warming', 'you', 'decide', 'can', 'new_agency', 'deliver', 'relia']"
4358,"['anatomy', 'of', 'the', 'collapse', 'of', 'the', 'great', 'gobal', 'warming', 'scandal', 'global_warming']"
4359,"['spring', 'begin', 'almost', 'two', 'week', 'earlier', 'due_to', 'global_warming', 'say', 'scientist', 'animal', 'and', 'plant', 'in', 'the', 'uk', 'be']"
4360,"['no', 'time', 'to', 'put', 'climate', 'science', 'on', 'ice', 'the', 'science', 'of', 'climate_change', 'have', 'be', 'on', 'the', 'defensive', 'in', 'recent', 'week']"
4361,"['noaa', 'to', 'provide', 'info_on', 'global_warming', 'the', 'obama_administration', 'monday', 'propose', 'a', 'new', 'national', 'oceanic', 'and']"
4362,"['obama', 'create_new', 'climate_change', 'agency']"
4363,"['dear', 'stupid', 'people_who', 'think', 'these', 'winter_storm', ""mean_there's"", 'no_such', 'thing', 'a', 'global_warming', 'you', 'be', 'stupid', 'love', 'shut', 'up']"
4364,"['report', 'exxon', 'still', 'orchestrate', 'campaign', 'to', 'undermine', 'public', 'acceptance', 'of', 'global_warming', 'via']"
4365,"['climate_change', 'for', 'scaredy-cat', 'tea', 'partyers', 'should', 'be', 'frame', 'a', 'more', 'extreme_weather', 'event', 'need', 'passive', 'survivability']"
4366,"['when', 'do', 'it', 'stop']"
4367,"['revenue-neutral', 'the', 'last', 'hope', 'for', 'climate_change', 'legislation']"
4368,"['revenue-neutral', 'the', 'last', 'hope', 'for', 'climate_change', 'legislation']"
4369,"['revenue-neutral', 'the', 'last', 'hope', 'for', 'climate_change', 'legislation']"
4370,"['uncajoe', 'plz', 'climate_change', 'but', 'wait', ""there's"", 'more', 'when', 'i', 'be', 'p2_du1', 'pgn']"
4371,"['be', 'the', 'u', 'do', 'enough', 'to', 'stop', 'global_warming', 'presumption']"
4372,"['the', 'dc', 'storm', 'prove', 'global_warming', 'be', 'just', 'a', 'liberal', 'plot', 'to', 'raise', 'tax', 'snow', 'be', 'not', 'warm', 'duh', 'prof', 'it']"
4373,"['there_be', 'no', 'man_make', 'climate', 'crisis', 'global_warming', 'be', 'a', 'hoax', 'environmentalist']"
4374,"['obama_administration', 'proposes_new', 'agency', 'to', 'study', 'climate_change']"
4375,"['strange', 'how', 'the', 'more', 'obama', 'try_to', 'kick', 'start', 'congress', 'the', 'more', 'it', 'snow', 'maybe', 'bipartisanship', 'be', 'the', 'cure', 'for', 'global_warming']"
4376,"['water_at', 'core', 'of', 'climate_change', 'impact', 'ab']"
4377,"['nitwit-in-chief', 'form', ""gov't"", 'global_warming', 'agency_announce', 'today', 'but', 'few', 'medium', 'able', 'to', 'report', 'a', 'follow', 'blizzard']"
4378,"['the', 'chill', 'effect', 'cool', 'heat', 'rhetoric', 'on', 'global_warming', 'energy', 'and', 'environment', 'around', 'the', 'interwebs']"
4379,"['the', 'republican', 'sure', 'be', 'quick', 'they', 'already', 'have', 'an', 'ad', 'out', 'attack', 'climate_change', 'cite', 'the', 'recent', 'snow_storm', 'hit', 'the', 'east_coast']"
4380,"['green', 'people', 'world', 'climate_change', ""earth's_right"", 'conf', '19apr', '10', 'southam', 'response', 'to', 'copenhagen', 'america', 'brooklyn', 'nyc']"
4381,"['get', 'the', 'fact', 'about', 'global_warming', 'so', 'that', 'you', 'can', 'make', 'an', 'news', 'today']"
4382,"['the', 'people', 'put', 'on', 'tv', 'to', 'explain', 'climate_change', 'should', 'know', 'how', 'to', 'explain', 'it', 'justsayin']"
4383,"['u_fish', 'and', 'wildlife_service', 'say', 'pika', 'not', 'imperil', 'by', 'climate_change', 'the', 'obama_administration', 'have', 'determine']"
4384,"['u_fish', 'and', 'wildlife_service', 'say', 'pika', 'not', 'imperil', 'by', 'climate_change']"
4385,"['federal', 'climate_change', 'agency', 'be', 'form', 'greenparty']"
4386,"['fishery', 'manager', 'new_federal', 'climate_change', 'agency_form']"
4387,"['global_warming', 'may', 'warrant', 'new', 'approach_to', 'ecosystem', 'restoration']"
4388,"['federal', 'climate_change', 'agency', 'be', 'form', 'a', 'new_federal', 'agency', 'charge', 'with', 'reporting', 'on', 'climate_change', 'be', 'be']"
4389,"['it', 'headline', 'new_federal', 'climate_change', 'agency', 'propose', 'usatoday']"
4390,"['i', 'really', 'think', 'that', 'conservative', 'do', 'get', 'the', 'global', 'climate_change', 'thing', 'it', 'be', 'just', 'that', 'they_will', 'never', 'admit', 'that', 'they', 'be', 'wrong', 'asshole']"
4391,"['foxnews', 'administration_proposes', 'new_agency', 'to', 'study', 'climate_change', 'a', 'new', 'climate', 'service', 'agency', 'will', 'operate', 'wit']"
4392,"['that', 'be', 'why', 'global_warming', 'be', 'another', 'one', 'of', 'those', 'phrase', 'that', 'should', 'be', 'eliminate', 'purposely', 'use', 'to', 'mislead', 'now']"
4393,"['administration_proposes', 'new_agency', 'to', 'study', 'climate_change']"
4394,"['hey', 'wow', 'new_federal', 'climate_change', 'agency_announce']"
4395,"['obama', 'admin', 'start', 'agency', 'to', 'report', 'on', 'climate_change', 'fact', 'to', 'consider', 'energy', 'co2']"
4396,"['sec', 'guidance', 'on', 'climate_change', 'post', 'to', 'cccl', 'regulation', 'tracker']"
4397,"['from', 'tea_party', 'supporter', 'far', 'less', 'inform', 'about', 'climate_change', 'than', 'general', 'public']"
4398,"['kim', 'cranston', 'climate_change', 'plus', 'west', 'coast', 'climatopia']"
4399,"['hey', 'wow', 'new_federal', 'climate_change', 'agency_announce']"
4400,"['there', 'might', 'be', 'something', 'to', 'this', 'global_warming', 'jazz', 'people', 'be', 'talk', 'about']"
4401,"['peter', 'robinson', 'youtube', 'thomas', 'sowell', 'global_warming', 'manufacture', 'by', 'intellectual']"
4402,"['economist', 'climate_change', 'consensus', 'and', 'open', 'question']"
4403,"['obama_administration', 'form_new', 'agency', 'on', 'climate_change']"
4404,"['disclose', 'the', 'real', 'risk', 'of', 'climate_change']"
4405,"['obama_administration', 'form', 'climate', 'service', 'a', 'new_agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'ap']"
4406,"['obama_administration', 'form', 'climate', 'service', 'a', 'new_agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'waste', 'more', 'obama']"
4407,"['call', 'al_gore', 'he', 'will', 'come', 'help', 'shovel', 'u', 'out', 'from', 'global_warming']"
4408,"['plz_digg', 'king', 'coal', 'big', 'ag', 'try_to', 'outlaw', 'global_warming', 'through', 'rep', 'p2', 'dnj', 'du1']"
4409,"['green', 'southam', 'response', 'to', 'copenhagen', ':p', 'eoples', 'world', 'conf.climate', 'change', ""earth's_right"", '19apr', '10', 'america', 'brooklyn', 'nyc']"
4410,"['gawker', ""scientist's"", 'sexxxy', 'novel', 'prof', 'climate_change', 'be', 'for', 'sex', 'pervs', 'book', ']:', 'number', 'of', 'comment', '2rajendra']"
4411,"['any', 'chance', 'of', 'some', 'global_warming']"
4412,"['i', 'favorited', 'a', 'youtube_video', 'funny', 'politics', 'global', 'disastrification', 'global_warming', 'spoof']"
4413,"['i_love', 'how', 'the', 'scientific', 'community', 'claim', 'to', 'know', 'all', 'by', 'know', 'nothing', 'global_warming', 'and', 'this', 'autism', 'vaccine', 'garbage', 'be', 'more', 'of', 'this']"
4414,"['what', 'would', 'all', 'the', 'beneficiary', 'of', 'the', 'global_warming', 'hype', 'do', 'if', 'they', 'find', 'out', 'that', 'human', 'have', 'little', 'to', 'do', 'with', 'the', ""earth's"", 'temp', 'tcot']"
4415,"[""scientist's"", 'sexxxy', 'novel', 'prof', 'climate_change', 'be', 'for', 'sex', 'pervs', 'book']"
4416,"['un', 'defends_conclusion', 'of', 'landmark', 'climate_change', 'report', 'un', 'news']"
4417,"['un', 'defends_conclusion', 'of', 'landmark', 'climate_change', 'report', 'un', 'news']"
4418,"['osi', 'lead', 'the', 'way', 'in', 'address', 'poverty', 'open', 'society', 'climate_change', 'thanks']"
4419,"['protein', 'might', 'help', 'fight', 'global_warming', 'denton', 'texas', 'feb', '8', 'upi', 'university', 'of', 'north', 'texas', 'scientist', 'say']"
4420,"[""yachtsmen's"", 'marine', 'paradise', 'hit', 'by', 'global_warming', 'the', ""yachtsman's"", 'wildlife', 'ocean', 'paradise', 'of', 'the', 'galapagos']"
4421,"['arctic', 'climate_change', 'fast', 'climate_change', 'be', 'transform', 'the', 'arctic', 'environment', 'faster_than', 'expect', 'and', 'accel']"
4422,"['george', 'perkins', 'clean_energy', 'job', 'act', 'vital', 'to', 'reduce', 'global_warming', 'create', 'job', 'cut', 'pollution', 'dear', 'editor', 'i']"
4423,"['un', 'climate_change', 'plan', 'to', 'shift', 'industy', 'wealth', 'globally', ';)', 'fox_news']"
4424,"['climate_change', 'medium', 'partnership', '2009', 'green', 'energy', 'strategy', 'to']"
4425,"['economic', 'and', 'social', 'consequence', 'of', 'global_warming', 'health', 'hazard']"
4426,"['after', 'blizzard', 'mid-atlantic', 'state', 'target', 'for', 'several', 'more', 'inch_of', 'global_warming', 'tcot_teaparty', 'gop']"
4427,"['via', 'kevin', 'drum', 'climate_change', 'and', 'it', 'discontent', 'i', 'have', 'not', 'be', 'follow', 'in', 'detail', 'the', 'various', 'recent', 'p2']"
4428,"['news', 'climate', 'feb', '8:', 'u', 'defense', 'review', 'serious', 'about', 'climate_change', 'climate', 'science', 'under', 'fire', 'burning', 'the', 'bios']"
4429,"['climate_change', 'be', 'force', 'arctic', 'change', 'faster_than', 'expect', 'to', 'be', 'more', 'specific', 'it', 'cause', 'change', 'in', 'the', 'arct']"
4430,"['bad', 'science', 'bad', 'politics', 'the', 'death', 'global_warming']"
4431,"['uncajoe', 'plz', 'what', 'the', 'medium', 'have', 'do', 'to', 'the', 'global_warming', 'debate', 'p2_du1', 'pgn']"
4432,"['look_like', 'audi', 'be', 'co-signing', 'this', 'global_warming', 'conspiracy']"
4433,"[""audi's"", 'green', 'police', 'spot', 'just', 'scar', 'the', 'more', 'paranoid', 'global-warming-is', 'not-real', 'people', 'of', 'america']"
4434,"['address', 'global_warming', 'retrain_coal', 'worker', 'for', 'green_job']"
4435,"['brit', 'start', 'to', 'doubt', 'global_warming', 'via']"
4436,"['david', 'gershon', 'empower', 'a', 'climate_change', 'movement', 'part', '3', 'instead', 'of', 'curse', 'the', 'dark', 'light', 'a', 'candle']"
4437,"['the', ""ipcc's"", 'late', 'climate_change', 'blunder', 'to', 'boldly', 'go', 'where', 'no', 'stupidity', 'have', 'go', 'before', 'climategate', 'nobama']"
4438,"['epa', 'ca_not', 'finish', 'their', 'report', 'on', 'global_warming', 'because_it', 'be', 'there_be', 'too_much', 'snow', 'to', 'go', 'to', 'work']"
4439,"['scam_scam', 'scam', 'eu', 'parliament', 'member', 'rip', 'global_warming', 'hysteria', 'tcot_p2', 'gop', 'teaparty']"
4440,"['address', 'global_warming', 'retrain_coal', 'worker', 'for', 'green_job']"
4441,"['mary', 'ellen', 'harte', 'and', 'john', 'harte', 'address', 'global_warming', 'retrain_coal', 'worker', 'for', 'green_job']"
4442,"['mary', 'ellen', 'harte', 'and', 'john', 'harte', 'address', 'global_warming', 'retrain_coal', 'worker', 'for', 'green_job', 'when', 'congress', 'cre']"
4443,"['far', 'it', 'be', 'not', '2', 'scientist', 'disagree', 'the', 'vast', 'majority', 'of', 'scientist', 'accepts', 'the', 'reality', 'of', 'climate_change']"
4444,"['australian', 'drought', 'link', 'to', 'climate_change', 'more', 'snow', 'in', 'antarctica', 'less', 'rain_in', 'oz', '350ppm', 'climate']"
4445,"['public', 'loses', 'faith', 'in', 'climate_change', 'science', 'after', 'leak', 'email', 'scandal', 'the', 'guardian']"
4446,"['monroerising.com', 'washington_dc', 'have', 'record', 'winter', 'rfk', '15_month', 'ago', 'predict', 'because', 'of', 'global_warming', 'there', 'wil']"
4447,"['public', 'loses', 'faith', 'in', 'climate_change', 'science', 'after', 'leak', 'email', 'scandal', 'the', 'guardian', 'time', 'onlinepublic', 'loses']"
4448,"['more', 'snow', 'wednesday', 'get', 'your', 'global_warming', 'get', 'it', 'now']"
4449,"['it', 'may', 'not', 'be', 'global_warming', 'but']"
4450,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc', 'washington_examiner', 'via']"
4451,"['hoax', 'fraudster', 'rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc', 'washington_examiner']"
4452,"['olympics_organiser', 'desperate_for', 'climate_change']"
4453,"['the', 'global_warming', 'movement', 'do_not', 'require', 'credibility', 'it', 'be', 'base', 'on', 'science', 'denial', 'be', 'not', 'and', 'lack', 'same', 'weight', 'p2']"
4454,"['olympics_organiser', 'desperate_for', 'climate_change']"
4455,"['olympics_organiser', 'desperate_for', 'climate_change']"
4456,"['olympics_organiser', 'desperate_for', 'climate_change']"
4457,"[""california's_global-warming"", 'law', 'under_attack', 'age', 'of', 'very', 'stupid']"
4458,"[""california's_global-warming"", 'law', 'under_attack']"
4459,"['the', 'great', 'global_warming', 'collapse', 'the', 'globe', 'and', 'mail']"
4460,"['it', 'seem', 'the', 'global_warming', 'hoax', 'be', 'start', 'to', 'sink', 'in', 'what', 'will', 'th']"
4461,"['global_warming', 'prolly', 'real', 'in', 'new_york', 'but', 'big', 'scam', 'in_dc']"
4462,"['bahuguna', 'say', 'country', 'will', 'face', 'problem', 'due_to', 'global_warming', 'pune', 'feb', '7', 'eminent', 'social', 'worker', 'sundarlal']"
4463,"[""i'm"", 'sick', 'of', 'hearing', 'global_warming', 'crap', 'it', 'be', 'a', 'natural', 'thing', 'if', 'we', 'do_not', 'exist', ""it'd"", 'happen', 'anyway']"
4464,"['the', 'global_warming', 'movement', 'a', 'we', 'have', 'know', 'it', 'be', 'dead']"
4465,"[':p', 'stop', 'global_warming', 'the', 'great', 'global_warming', 'collapse']"
4466,"['review', 'panel', 'clear', 'researcher', 'in', 'climategate', 'controversy', 'mct', 'climate-change', 'researcher', 'accuse', 'of']"
4467,"['in', 'the', 'uk', 'only', '1', 'in', '4', 'believe', 'climate_change', 'be', 'happen', 'and', 'be', 'cause', 'mostly', 'by', 'human', 'activity']"
4468,"['global_warming', 'phenomenon', 'climate', 'play', 'a', 'far', 'more', 'important_role', 'in', 'economic', 'development', 'vohra']"
4469,"['in', 'part', 'of', 'our', 'contribution', 'to', 'reduce', 'global_warming', 'shall', 'we', 'ban', 'the']"
4470,"['state', 'of', 'the', 'planet', '2010', 'conference', 'connect', 'voice', 'globally', 'to', 'meet', 'the', 'challenge', 'of', 'climate_change', 'poverty']"
4471,"['this', 'just', 'out', 'obama', 'blame', 'bush', 'for', 'blizzard', 'in', 'washington', 'say', 'the', 'snow', 'be', 'part', 'of', 'his', 'fail', 'policy', 'on', 'global_warming']"
4472,"['utah_state', 'rep', 'climate_change', 'be', 'conpiracy', 'to', 'control', 'populaton']"
4473,"[""california's_global-warming"", 'law', 'under_attack', 'envnewsnet']"
4474,"[""california's_global-warming"", 'law', 'under_attack', 'republican', 'politician', 'and', 'conservative', 'activist', 'be', 'launch', 'a', 'ba']"
4475,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc', 'break']"
4476,"[""how's"", 'that', 'global_warming', 'treat', 'you', 'anyone', 'see', 'al_gore', 'photo', 'show', 'record-breaking', 'snow', 'in', 'maryland']"
4477,"['global_warming', 'be', 'man-made', 'top', 'un', 'official', 'reaffirms', 'united_nation', 'jan', '7', 'app', '):', 'the', 'great', 'weight', 'of', 'science', 'st']"
4478,"['delusional', 'leftist', 'olympic', 'organiser_desperate', 'for', 'climate_change', 'it', 'be', 'no', 'surprise', 'nbc', 'outbid', 'everyone', 'for', 'olympics']"
4479,"['british', 'conservative', 'move', 'away', 'from', 'climate_change', 'a', 'election', 'nears', 'p2']"
4480,"['horner', 'challenge', 'climate_change', 'data', 'much', 'of', 'current', 'global_warming', 'theory', 'be', 'base', 'on', 'distortion', 'of', 'scientific']"
4481,"['al_gore', 'bbc', 'only', '1', 'in', '4', 'believe_in', 'man-made', 'global_warming', 'daily', 'mail']"
4482,"['cochabama', 'people', 'world_conference', 'on', 'climate_change', 'and', 'mother', ""earth's_right""]"
4483,"['despite', 'the', 'sceptic', 'climate_change', 'must', 'remain', 'a', 'priority', 'via']"
4484,"['who', 'be', 'the', 'political', 'elite', 'editor', 'of', 'the', 'time', 'shill', 'for', 'bush', 'on', 'iraqi', 'wmd', 'member', 'of', 'congress', 'deny', 'climate_change']"
4485,"['un', 'climate', 'scientist', 'defends', 'report', '6', 'upi', 'a', 'united_nation', 'scientist', 'struck', 'back', 'at', 'climate_change', 'critic', 'sa']"
4486,"['how', 'do', 'caprica', 'deal_with', 'global_warming']"
4487,"['global_warming', 'activist', 'freeze', 'to', 'death', 'in', 'antarctica', 'tcot']"
4488,"['global_warming', 'be', 'suspend', 'due_to', 'the', 'cold', 'weather']"
4489,"['olympic', 'organizer', 'desperate_for', 'climate_change', 'break']"
4490,"['varanasi', 'hold', 'fire', 'ritual', 'to', 'prevent', 'global_warming', 'by', 'girish', 'dubey', 'varanasi', 'feb', '6', 'a', 'large', 'number', 'of']"
4491,"['censor', 'news', 'cochabama', 'people', 'world_conference', 'on', 'climate_change', 'and', 'mother', ""earth's_right""]"
4492,"['be', 'global_warming', 'a', 'plot', 'mm', 'nah', 'i', 'just', 'love', 'conspiracy', 'theory', 'and', 'so', 'apparently', 'do', 'rep', 'mike', 'noel', 'the']"
4493,"['for', 'all', 'you', 'loser', 'that', 'invest', 'in', ""al_gore's"", 'global_warming', 'scam', 'i_think', 'it', 'time', 'to', 'kick', 'his', 'as', 'and', 'get', 'your', 'money', 'back']"
4494,"['from', 'the', 'new', 'album', 'mama', 'root', 'global_warming']"
4495,"['climate_change', 'impact', 'and_vulnerability', 'in', 'the', 'eastern', 'himalaya']"
4496,"['house', 'of', 'peer', 'by', 'mark', 'steyn', 'a', 'jonah', 'and', 'i', 'have', 'write', 'here', 'previously', 'climate_change', 'be', 'not', 'only', 'a', 'scie']"
4497,"['tell', 'toyota', 'coo', 'to', 'put', 'the', 'brake', 'on', 'climate_change', 'the', 'u', 'chamber', 'youth', 'climate', 'mvmt']"
4498,"['lol', 'if', 'global_warming', 'be', 'real', 'then', 'why', 'be', 'it', 'cold']"
4499,"['top', 'un', 'environment', 'official', 'defends_conclusion', 'of', 'landmark', 'climate_change', 'report', 'un', 'news', 'centre', '6', 'february', '201']"
4500,"['atmospheric', 'carbon', 'dioxide', 'that', 'be', 'cause', 'climate_change', 'be', 'also', 'negatively', 'affect', 'the', 'marine', 'environment', 'ab']"
4501,"['for_those', 'who', 'believe', 'global_warming', 'be', 'in', 'progress', 'please', 'bring', 'your', 'warming', 'to', 'my', 'front', 'yard', 'i', 'ca_not', 'see', 'out', 'over', 'the', 'snow', 'drift', 'tcot']"
4502,"['the', 'gop', 'always', 'find', 'a', 'way', 'to', 'push', 'it', 'agenda', 'two', 'cripple', 'snowstorm', 'in', 'one', 'month', 'be', 'in', 'line', 'with', 'global', 'climate_change']"
4503,"['some', 'global_warming', 'huh', 'you', 'be', 'all', 'lie', 'to', 'by', 'al_gore', 'he', 'duped', 'you']"
4504,"['i', '2nd', 'that', 'can', 'someone', 'call', 'the', 'al_gore', 'and', 'ask', 'him', 'for', 'make', 'turn', 'the', 'global_warming', 'back', 'on']"
4505,"['conservative', 'try_to', ""suspend_california's"", 'global-warming_law', 'p2', 'dnj', 'du1']"
4506,"['utah_state', 'rep', 'climate_change', 'be', 'conpiracy', 'to', 'control', 'populaton', 'p2']"
4507,"['break', 'news', 'global_warming', 'just', 'make', 'hell', 'a', 'little', 'hotter']"
4508,"['ff', 'just', 'slightly', 'belatedly', 'stay', 'warm', 'today', 'in', 'the', 'global_warming', 'freeeeeezin', 'here']"
4509,"['be', 'climate_change', 'hiding', 'the', 'decline', 'of', 'maple_syrup', 'the', 'burning', 'of', 'fossil', 'fuel', 'such_a', 'coal', 'and', 'oil', 'release', 'ca']"
4510,"['the', 'great', 'global_warming', 'collapse', 'tcot', 'agw']"
4511,"['the', 'great', 'global_warming', 'collapse']"
4512,"['climate_change', 'deal', 'mark', 'an', 'essential', 'begin', 'ban', 'say', 'un', 'news', 'centre']"
4513,"['paper', 'the', 'great', 'global_warming', 'collapse', 'break']"
4514,"['utah_state', 'representative', 'claim', 'climate_change', 'be', 'a', 'conspiracy', 'aim', 'at', 'populat', 'p2_du1', 'dnj']"
4515,"['pls', 'tell', 'toyota', 'coo', 'to', 'put', 'the', 'brake', 'on', 'climate_change', 'and', 'u', 'coc', 'digg', 'up', 'this', 'climate', 'green']"
4516,"['i', 'do_not', 'understand', 'that', 'it', 'only', 'snow', 'in', 'part', 'of', 'brooklyn', 'do_not', 'even', 'touch', 'the', 'bx', 'global_warming', 'man']"
4517,"['lawmaker', 'say', 'she', 'be', 'remove', 'from', 'panel', 'over', 'global_warming', 'bill', 'concern', 'a', 'democratic', 'member', 'of', 'the', 'assembly']"
4518,"['climate_change', 'impact', 'and_vulnerability', 'in', 'the', 'eastern', 'himalaya', 'indigpplsrsrcs']"
4519,"['well', 'lisa', 'look_like', 'i', 'will', 'be', 'shovel', 'four', 'foot', 'of', 'global_warming', 'tomorrow', 'homer', 'simpson']"
4520,"['gaaaah', 'on', 'the', 'radio', 'well', 'this', 'blizzard_prof', 'global_warming', 'be', 'a', 'fraud', 'no', 'it', 'fuck', 'do_not']"
4521,"['no_snow', 'at', 'all', 'here', 'in', 'northern', 'nj', 'near', 'newark', 'must', 'be', 'a', 'pocket', 'of', 'climate_change', ':)']"
4522,"['dont', 'tell', 'me', 'global_warming', 'wi', 'be', 'a', 'topic-ha', 'ha']"
4523,"[""where's"", 'that', 'global_warming', 'deep', 'freeze', 'here']"
4524,"['where', 'be', 'al_gore', 'to', 'explain', 'it', 'snow', 'this', 'heavily', 'a', 'a', 'sign', 'global_warming', 'be', 'imminent', 'weather', 'be', 'not', 'climate', 'tcot_p2']"
4525,"['accord_to', 'it', 'be', 'snow', 'so', 'al_gore', 'must', 'be', 'fat', 'or', 'something', 'it', 'be', 'global', 'climate_change', 'you', 'might', 'want', 'to', 'look', 'that', 'up']"
4526,"['dear', 'mr', 'gore', 'would', 'you', 'mind', 'help', 'to', 'shovel', 'the', '30', 'inch_of', 'global_warming', 'in_dc']"
4527,"['dear', 'mr', 'gore', 'would', 'you', 'mind', 'help', 'to', 'shovel', 'the', '30', 'inch_of', 'global_warming', 'in_dc']"
4528,"['lawmaker', 'say', 'she', 'be', 'remove', 'from', 'panel', 'over', 'global_warming', 'bill', 'concern', 'a', 'democratic', 'member', 'of', 'the', 'assembly']"
4529,"['va', 'gop', 'mock', 'global_warming', 'since', 'you_know', 'it', 'be', 'snow']"
4530,"['rajendra_pachauri', 'head', 'of', 'un', 'climate_change', 'panel_clock', 'up_half', 'a', 'million', 'telegraph.co.uk', 'the', 'embattle', 'hea']"
4531,"['global_warming', 'cause', 'a', 'change', 'in', 'all', 'pattern', 'of', 'weather', 'include', 'warmth', 'snow', 'and', 'rain']"
4532,"['great', 'piece', 'on', 'the', 'challenge', 'of', 'communicate', 'climate_change', 'energy', 'sustainability']"
4533,"[""kolkata's"", 'green', 'mall', 'aim', 'to', 'reverse', 'global_warming', 'by', 'ajitha', 'menon', 'kolkata', 'feb', '6', 'green', 'be', 'in', 'and', 'a', 'mall']"
4534,"['fashion', 'tupperware', 'dud', 'at', 'new_york', 'fashion', 'week', 'avoid-global-warming.com', 'to', 'follow', 'all', 'of', ""zuzana's"", 'fashion', 'ha']"
4535,"['save', 'endanger_specie', 'turtle', 'due_to', 'hotel', 'poach', 'of', 'egg', 'accidental', 'snare', 'in', 'net', 'and', 'global_warming', 'ab']"
4536,"['the', 'great', 'global_warming', 'collapse', 'a', 'the', 'science', 'scandal', 'keep', 'come', 'the', 'air', 'have', 'go', 'out', 'of', 'the', 'climate-change']"
